gene,p_value,response_mean,non_response_mean,DE.r.nr.,FDR,response_variance,non_response_variance,Checkpoint,cancer
AHDC1,0.517432905188911,2.1586496237192,2.24740616989837,-0.088756546179171,0.951717989890475,0.188960637270852,0.216168390127061,PD-1,Gastric
PDK1,0.905536320729952,2.82065832900839,2.78336193590307,0.037296393105318,0.989757306186554,0.854805051822218,1.35932129469942,PD-1,Gastric
RGS19,0.921598193738055,3.87898289130098,3.90737297143773,-0.028390080136745,0.992168125356458,1.05656105182707,0.630571902568428,PD-1,Gastric
ACTR10,0.364725997543525,5.84254242796972,5.70134226724905,0.141200160720668,0.965598750160372,0.199228725837558,0.344278165095927,PD-1,Gastric
LRWD1,0.762086673715596,3.54904523886373,3.50365121960089,0.045394019262834,0.976066916959368,0.203860358638828,0.29464124897652,PD-1,Gastric
MYH7B,0.116139289132556,0.354039188482779,0.622123727179882,-0.268084538697102,1,0.142838748710906,0.545084535582054,PD-1,Gastric
IRF1,0.198397484435151,6.31924493126116,5.88567225482288,0.433572676438281,1,1.57596438479861,0.599143713082035,PD-1,Gastric
RECQL,0.192430502943973,3.92468151233376,4.14031936889107,-0.215637856557307,1,0.252400630979356,0.338381446797535,PD-1,Gastric
IL1RN,0.769711876822344,5.60705716405219,5.4089528384109,0.198104325641291,0.976490675210547,4.90497952069841,4.8505008783874,PD-1,Gastric
SLC22A4,0.377807095715514,1.21022104244865,1.40162522122483,-0.191404178776186,0.96137855182485,0.40018309478061,0.648164111549042,PD-1,Gastric
FEZ2,0.099010066906287,4.64721644083639,4.40628627866556,0.24093016217083,1,0.250136874642226,0.175177037503025,PD-1,Gastric
KIAA2026,0.734864666787841,2.52867759264133,2.59313836000752,-0.064460767366193,0.976963864006806,0.318748132498277,0.489442834524519,PD-1,Gastric
MC1R,0.726908234028498,1.1229097869819,1.19563893680206,-0.072729149820151,0.974379822626794,0.311550402109977,0.692843074992279,PD-1,Gastric
C1QTNF1,0.855514113191946,2.99883897187799,3.06195945713382,-0.06312048525583,0.980687994980641,1.72470030092753,0.60566003502713,PD-1,Gastric
SF3B2,0.452296245780854,6.03553973548974,6.11151688797304,-0.075977152483295,0.965086722632883,0.108591093409481,0.10802112701056,PD-1,Gastric
FBF1,0.883478278881855,2.05580818621282,2.08065352576595,-0.024845339553134,0.983452502052506,0.274979210765147,0.355217810305559,PD-1,Gastric
R3HCC1,0.845172250885467,4.42578967286499,4.40285408363042,0.02293558923457,0.980514453834346,0.117598978690993,0.192444489635157,PD-1,Gastric
SSNA1,0.369777140499375,6.11571512644882,5.99101220401963,0.12470292242919,0.964050648262129,0.130514496470085,0.317471988594431,PD-1,Gastric
GBX2,0.331906058711914,0.202102626300157,0.081538477776654,0.120564148523503,0.976996897489466,0.258301149638767,0.017262481250683,PD-1,Gastric
HS3ST3B1,0.780421274652354,1.20463072427865,1.27407724344466,-0.069446519166014,0.977988239582661,0.622354521030765,0.722359013281282,PD-1,Gastric
POLR1B,0.262958601376314,3.30958409433652,3.56711444509433,-0.257530350757808,0.980205246534711,0.676007931820849,0.374275260931762,PD-1,Gastric
CRLF2,0.456621045933858,0.334167221436492,0.231591815601564,0.102575405834928,0.964290946797221,0.249782319790172,0.12732593602991,PD-1,Gastric
THSD7B,0.457693906256418,0.30608565292124,0.203977355720904,0.102108297200336,0.965232559838022,0.282556902268855,0.074999955171068,PD-1,Gastric
DOCK3,0.487700361047228,0.20462124354977,0.155939772237566,0.048681471312204,0.95160292247428,0.073029577774892,0.020431348536305,PD-1,Gastric
MED19,0.241630050578066,3.64586401997597,3.79653284028004,-0.150668820304067,1,0.157288477152272,0.199362357046661,PD-1,Gastric
PDE4D,0.966114279663253,2.42319618026444,2.41160607506949,0.011590105194945,0.997206123728848,0.481042424105284,1.27405088362236,PD-1,Gastric
NR4A3,0.934161086064066,0.995318461887619,0.971198588602755,0.024119873284865,0.994909022480546,0.978068021129002,0.805765758084415,PD-1,Gastric
SLC7A8,0.728213722104548,3.7131657025914,3.8524229298781,-0.139257227286704,0.974856543634741,1.7707667511676,1.62186073793389,PD-1,Gastric
PCDHGA10,0.090497646746208,0.939512513906847,1.33332459907558,-0.393812085168735,1,0.440806236376065,0.738621092527705,PD-1,Gastric
GTSE1,0.016723927679647,2.45404818095615,3.04835941442842,-0.594311233472276,1,0.603100587840917,0.634009195997784,PD-1,Gastric
ZNF780A,0.093107180297735,3.09680719343397,3.42515996768207,-0.328352774248096,1,0.349873848374401,0.463513203452433,PD-1,Gastric
IGSF9B,0.759857723228437,0.924030000891306,0.991272503166301,-0.067242502274995,0.975647176739098,0.463828102148675,0.595903254430897,PD-1,Gastric
NAPSA,0.139831258606928,0.76780103595844,1.01994866179936,-0.252147625840921,1,0.122381271636891,0.58040581400709,PD-1,Gastric
EOMES,0.263307510057627,1.16737962039763,0.941521937198461,0.225857683199166,0.979135052496902,0.511557979960108,0.302323405555713,PD-1,Gastric
USP44,0.662206348611836,0.365806473257564,0.30076681116068,0.065039662096884,0.969996835097927,0.32954131203078,0.093133164440048,PD-1,Gastric
ST13,0.294621151560798,6.64339131572756,6.77642966608252,-0.133038350354965,0.98175165114253,0.146230874171962,0.205870384811704,PD-1,Gastric
ACLY,0.069745026743327,4.56637507094811,4.98915258694601,-0.422777515997905,1,0.213178535963057,1.08544181365582,PD-1,Gastric
DNAH1,0.969047022304886,1.25397996972637,1.2462455166668,0.007734453059575,0.996225636619947,0.256965198805168,0.679754590670171,PD-1,Gastric
STAB2,0.640842709354311,0.288554095893409,0.229058836337202,0.059495259556208,0.968657192980816,0.196383120775406,0.137681662921233,PD-1,Gastric
CCDC157,0.034530874181594,1.07803910983557,1.3644632352651,-0.286424125429526,1,0.062687141721245,0.374341250772272,PD-1,Gastric
DCAF4,0.028872684446185,2.8420787812467,3.19131882553187,-0.349240044285171,1,0.158691062140764,0.409040103958184,PD-1,Gastric
PRKCA,0.227356151348004,2.34166504009021,2.62104207267129,-0.279377032581082,1,0.592272817393205,0.515736134740995,PD-1,Gastric
SLC27A2,0.85415860411789,2.93253279266561,2.87252739092292,0.060005401742691,0.982425977616355,1.49916729817755,0.583497128120638,PD-1,Gastric
WISP1,0.99294853522536,1.89308077172003,1.88978020397122,0.003300567748812,0.999113901947348,1.65933510759674,1.22819798307524,PD-1,Gastric
RALGAPA1,0.371157624198379,2.83497852714311,2.9843711333149,-0.149392606171789,0.965197909549671,0.21757822300479,0.413672231402018,PD-1,Gastric
SNX24,0.921895990292545,3.19028377255273,3.17260135481231,0.01768241774043,0.991795162163084,0.429445196745189,0.221355737821718,PD-1,Gastric
ANGPTL6,0.072149613024292,1.17336764327139,0.827312085293923,0.346055557977464,1,0.518422562892337,0.169687536076746,PD-1,Gastric
AFF3,0.729345149725004,0.731813933807752,0.661052383874491,0.070761549933261,0.975099312202904,0.336532514523692,0.61310780644961,PD-1,Gastric
H2AFV,0.447755349407984,6.85244786156389,7.00151413528229,-0.149066273718394,0.970189106845308,0.327186745592245,0.533645749819295,PD-1,Gastric
MKNK1,0.882880170256365,4.102057536021,4.12563318751426,-0.02357565149326,0.98385379812499,0.331728328873596,0.183992135381596,PD-1,Gastric
GPC3,0.215708497402463,2.50489322537613,3.22804156656047,-0.723148341184344,1,2.551338084439,5.14599462997916,PD-1,Gastric
DSC3,0.008710531979161,0.119144643269756,0.522421570562495,-0.403276927292739,1,0.031362789307786,0.540034718130054,PD-1,Gastric
NUP98,0.535721946105263,4.53752674739191,4.62471990308213,-0.087193155690217,0.956224853367018,0.235766068221482,0.172268121083923,PD-1,Gastric
FAM13C,0.450738286555457,1.5907086452016,1.77904348032975,-0.18833483512815,0.965778137998784,0.810163257975925,0.433542371694963,PD-1,Gastric
CRTC3,0.469315643475202,3.06001535979481,3.18932056635842,-0.129305206563612,0.956968785602746,0.341191278469651,0.335146141431791,PD-1,Gastric
MACC1,0.814415931919876,2.66137813927906,2.58617634007975,0.075201799199315,0.981827194354463,0.884229816657285,1.41727239664911,PD-1,Gastric
SNUPN,0.718532272350883,3.91636540493699,3.95689242100973,-0.040527016072739,0.978055201842781,0.098617477059942,0.19005221863665,PD-1,Gastric
WDR45,0.563033165665154,5.44852480836535,5.38885340727109,0.059671401094259,0.967399060872215,0.128495723249532,0.089796036841111,PD-1,Gastric
BCL2L12,0.495733141716998,4.3287703194865,4.50705880716456,-0.178288487678063,0.952785482738226,0.784064307748232,0.640339382525345,PD-1,Gastric
DNAJA2,0.768089405957754,5.12589144329722,5.15997636525342,-0.034084921956199,0.976847286635243,0.133876388573409,0.155659848299707,PD-1,Gastric
EHD2,0.262732075157995,3.8354244471641,4.18347824881145,-0.348053801647351,0.981737936178966,1.11133738749909,0.869949465764159,PD-1,Gastric
NEU3,0.08992190672418,1.91425769440826,2.19099367259726,-0.276735978189003,1,0.138396636820025,0.483399563938808,PD-1,Gastric
STK19,0.715157675171624,4.18887256492889,4.24076105218018,-0.05188848725129,0.977784405796373,0.196733120424605,0.244141476473144,PD-1,Gastric
ARHGEF10,0.050544782626511,2.2998809818324,2.76816358569619,-0.468282603863795,1,0.550109508531718,0.638897648699186,PD-1,Gastric
DAZAP1,0.965434652817621,5.46992041217534,5.47533555399517,-0.005415141819832,0.998513031919871,0.217115535634697,0.089569833600788,PD-1,Gastric
ME3,0.572814583106596,3.03859451665378,2.91603030156157,0.122564215092214,0.965350903878056,0.395025639294194,0.666643488621843,PD-1,Gastric
CES1,0.531476510936655,3.18819363062548,3.57647987561978,-0.388286244994297,0.956409221025108,4.23449280907491,3.87258536941884,PD-1,Gastric
ARHGAP26,0.373173917901462,3.4745737779836,3.73226858811001,-0.257694810126411,0.962313645911727,1.04388471799264,0.643451980157983,PD-1,Gastric
AR,0.264107843198255,0.407055826939301,0.231086567546406,0.175969259392895,0.976216145507114,0.381368141090197,0.077414194127932,PD-1,Gastric
CEBPA,0.999150482273329,2.93313181158933,2.93268381471643,0.000447996872903,1,1.54818085759165,2.41275466942203,PD-1,Gastric
TNRC18,0.060020228832699,4.00595367537988,4.59888480821086,-0.592931132830981,1,0.894346504084326,1.20630707288325,PD-1,Gastric
PCDHGA5,0.691347359590928,0.323057537987091,0.366089146348386,-0.043031608361295,0.971990191863227,0.152842799997812,0.082850195247205,PD-1,Gastric
MSH2,0.187524228151214,3.56225530662983,3.80395399028928,-0.241698683659442,1,0.373338290838276,0.3187568606106,PD-1,Gastric
LMX1A,0.471144828193937,0.194925941032466,0.097015428760575,0.097910512271891,0.955635656132498,0.297583544216976,0.040313541188343,PD-1,Gastric
EZR,0.999936861629286,7.08949743198712,7.08947679761264,2.06343744864057E-05,0.999936861629286,0.84051345695461,0.550496692223236,PD-1,Gastric
PDCD10,0.43895999440255,5.82265562788266,5.95674749879601,-0.134091870913352,0.964021271587342,0.238517610958831,0.440057285245919,PD-1,Gastric
TLE1,0.232079833046216,4.10111418882818,4.29831276717308,-0.197198578344908,1,0.255554357892426,0.332172117934553,PD-1,Gastric
TFPT,0.96576715110446,4.09413109436699,4.10213592919007,-0.008004834823078,0.998521510493832,0.386656635752124,0.347969324589158,PD-1,Gastric
FAM172A,0.276810072325896,2.75493372092527,2.93483905049433,-0.179905329569069,0.97294316517287,0.279934421720406,0.300598055812806,PD-1,Gastric
SLA2,0.120776434933146,1.5942481420178,1.28222272364283,0.312025418374965,1,0.433546525707744,0.398442689809483,PD-1,Gastric
AGAP3,0.241950671178244,4.76668723309856,4.56422807705086,0.202459156047707,1,0.365955280556587,0.235737593933848,PD-1,Gastric
SLC45A3,0.50806524654519,3.01139414409654,3.21914155119283,-0.207747407096295,0.95269969190782,1.105959250023,0.955241069916728,PD-1,Gastric
STYX,0.608722004304541,2.46443820635178,2.53192214668843,-0.067483940336649,0.964122968751893,0.193120420591599,0.172471478498668,PD-1,Gastric
PTPRC,0.163984761199537,4.76471569507242,4.27136772195614,0.493347973116284,1,0.853241372825941,2.01120815281854,PD-1,Gastric
CTNND2,0.161808301377773,0.48654382385059,0.751694095291547,-0.265150271440957,1,0.30924731657139,0.47482972857868,PD-1,Gastric
AKT1,0.031223670453653,5.94744461663929,5.68619731740298,0.261247299236308,1,0.13577877562413,0.168215205590374,PD-1,Gastric
RNF6,0.679299524973125,4.14426275325301,4.08017854346173,0.064084209791283,0.97056298718898,0.288714789279839,0.205940794027797,PD-1,Gastric
SETDB1,0.209378869691922,3.80413232052266,4.04150414889839,-0.237371828375727,1,0.27738123852561,0.523566438093487,PD-1,Gastric
RBM25,0.704811473457659,4.82726153565536,4.91100679717288,-0.083745261517526,0.973582111608853,0.467637361032944,0.602092216958841,PD-1,Gastric
ZNF107,0.524196192596129,1.7733583453058,1.90064383043895,-0.127285485133145,0.953337316599812,0.275055195214751,0.652704017302618,PD-1,Gastric
DUSP11,0.548961084499754,4.18568335102399,4.12272121815584,0.062962132868149,0.965857816671281,0.141348847041996,0.080579715255168,PD-1,Gastric
IGSF11,0.906010174744722,0.426809698721657,0.453190934482391,-0.026381235760734,0.98992382116359,0.609765783381726,0.41518497359252,PD-1,Gastric
CYTH4,0.361770953557872,3.35587699356069,3.08589775629534,0.269979237265349,0.963575057097481,0.950567093887325,0.88945461493631,PD-1,Gastric
SLC35E3,0.666512388522208,2.18700636326085,2.28630916739187,-0.099302804131013,0.969844822429054,0.739819338625467,0.29917357630582,PD-1,Gastric
BHLHE41,0.179288762723985,2.82118202193448,2.37602586485806,0.445156157076416,1,1.23842756764124,1.01043731046361,PD-1,Gastric
ASS1,0.350166645437623,6.14761359667175,6.56915848984942,-0.421544893177674,0.973071391067184,2.54602155111648,1.54712681312548,PD-1,Gastric
CPN1,0.298718328379811,0.42409088976705,0.800895797375511,-0.376804907608461,0.983693832172661,0.86492385662038,2.18245374837604,PD-1,Gastric
IL17RC,0.662471118371103,3.81296086192978,3.87609406402044,-0.063133202090658,0.969923239878568,0.207209441160831,0.246678676782666,PD-1,Gastric
NXF1,0.5718046964493,4.64274584188076,4.74992276030681,-0.107176918426053,0.964705019379394,0.407587243390295,0.343261637568542,PD-1,Gastric
WDR27,0.705128036941439,2.50305477681191,2.56518031791323,-0.062125541101315,0.973582612440669,0.200109805093952,0.420531988109947,PD-1,Gastric
MYO5A,0.673933352001507,2.13476048538414,2.23376700902384,-0.099006523639694,0.97146104438794,0.508787275934052,0.713817689162877,PD-1,Gastric
RARA,0.356698470274546,3.68755072494221,3.87219727498619,-0.184646550043988,0.970207234960536,0.512991450004223,0.288382466760024,PD-1,Gastric
CHUK,0.795612980234054,3.54041147913487,3.56673850148266,-0.026327022347786,0.976362043101097,0.115239160710297,0.102465914049535,PD-1,Gastric
DLGAP5,0.18385547449197,2.99915836781957,3.3415646871163,-0.342406319296731,1,0.917413211583712,0.352416949103908,PD-1,Gastric
DMXL1,0.310075376746207,2.90791517897278,3.12432304011684,-0.216407861144062,0.973213134558177,0.501703060764172,0.445209287566745,PD-1,Gastric
NCAPH2,0.119163318814081,4.176914926677,4.4179718228772,-0.241056896200204,1,0.198464073938507,0.324370937174267,PD-1,Gastric
PLA2G7,0.725829894289345,3.3129713802763,3.1906908665949,0.122280513681392,0.976761470505635,1.28716370228321,1.30981188273658,PD-1,Gastric
LYG1,0.52989086785964,0.692089446953065,0.605383088365835,0.08670635858723,0.954671727407743,0.240294710400208,0.144554274987105,PD-1,Gastric
SMARCB1,0.207030977706861,5.38350123313968,5.59772715806921,-0.214225924929533,1,0.224885153590753,0.419952430301244,PD-1,Gastric
TCIRG1,0.666561959861828,5.83695691432895,5.75548657005118,0.081470344277768,0.969458797550575,0.462922770622665,0.255276669805879,PD-1,Gastric
ARHGAP17,0.947526479496045,4.38536941193154,4.37554354824893,0.00982586368261,0.998437382056236,0.194414387231464,0.304507291729271,PD-1,Gastric
NKD1,0.736088915464966,0.960967929585898,0.85758309594649,0.103384833639408,0.976062778086404,1.09724724379307,0.859162043979988,PD-1,Gastric
ZAR1,0.076524619713502,0.010788587969621,0.032655616126234,-0.021867028156613,1,0.00142823894643,0.001781480121549,PD-1,Gastric
CTR9,0.558417762473258,3.9940080112717,4.0711165166391,-0.077108505367402,0.967567974482364,0.167457362679504,0.210819413583474,PD-1,Gastric
CCDC137,0.363004706756455,3.81739709056268,3.96390253007163,-0.146505439508952,0.965191271246223,0.272413136766405,0.276989175526418,PD-1,Gastric
IL11RA,0.674312756325791,2.2216590620051,2.35274296331674,-0.131083901311639,0.971553100948578,0.965317722941884,1.14546083087055,PD-1,Gastric
PSMG2,0.292450869640297,6.02155384543182,5.87616382713207,0.145390018299745,0.980889136843653,0.18758818781043,0.221424427897326,PD-1,Gastric
TNFAIP3,0.892526409091083,4.05093481859717,4.1009828441915,-0.050048025594326,0.98462515714491,1.56062559990893,1.31750968719257,PD-1,Gastric
SGK1,0.27293832268879,5.61590751755466,5.30399309034028,0.31191442721438,0.978320250941543,0.70505254410155,1.07668002999048,PD-1,Gastric
C6orf48,0.702969472507366,6.39270104110405,6.51641847884212,-0.123717437738067,0.974096762308812,0.962239228543687,1.36590681860046,PD-1,Gastric
BCLAF1,0.261339059271753,5.44093328583592,5.60973522342678,-0.168801937590868,0.980101051763372,0.284130794327564,0.166290010747565,PD-1,Gastric
POGK,0.066222418325277,3.43866395016152,3.65681627920595,-0.218152329044426,1,0.092720548656971,0.22413839391927,PD-1,Gastric
PRKCH,0.926455970557261,3.52355962578652,3.50354220554277,0.020017420243749,0.99288476621852,0.493675691395752,0.514719276175168,PD-1,Gastric
RPS24,0.421549334622078,11.1382699442515,11.3008371706599,-0.162567226408363,0.965736905730191,0.510882438406432,0.31496372417916,PD-1,Gastric
JDP2,0.869675618379663,3.88791048263202,3.85287542690546,0.035035055726558,0.981932977261087,0.537115677419341,0.409367221367386,PD-1,Gastric
TMPRSS9,0.19465196438455,0.069730556181913,0.163192328012754,-0.093461771830841,1,0.016347998795937,0.112470225690562,PD-1,Gastric
NOTCH1,0.39929194381737,2.50398117560166,2.74072735798082,-0.236746182379164,0.975730075407685,0.818401973613246,0.860813234918809,PD-1,Gastric
PSAT1,0.234902428968055,3.81871752982776,4.19945034952278,-0.380732819695018,1,1.21015186363861,0.877627251422098,PD-1,Gastric
KNTC1,0.246317534310702,3.18605459682466,3.48529712044496,-0.299242523620301,0.997910115977172,0.627977451999085,0.810273553224579,PD-1,Gastric
